,Unnamed: 0,season,opening_date,name,theatre,type,all_nominations,all_Wins,tony_best_musical_nom,tony_best_musical_winner,tony_best_revival_musical_nom,tony_best_revival_musical_winner,tony_best_play_nom,tony_best_play_winner,tony_best_revival_play_nom,tony_best_revival_play_winner,performances,previews,play,musical,revival,year
0,0,1985,1985-05-08,Doubles,Ritz Theatre,Original,0,0,0,0,0,0,0,0,0,0,277,10,1,0,0,1985
1,1,1985,1985-05-30,Arms and the Man,Circle in the Square Theatre,Revival,0,0,0,0,0,0,0,0,0,0,109,23,1,0,1,1985
2,2,1985,1985-06-02,The 39th Annual Tony Awards - 1985,Sam S. Shubert Theatre,Original,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1985
3,3,1985,1985-06-11,The Odd Couple,Broadhurst Theatre,Comedy Revival,0,0,0,0,0,0,0,0,0,0,295,9,1,0,1,1985
4,4,1985,1985-07-02,Singin' in the Rain,Gershwin Theatre,Original,8,1,0,0,0,0,0,0,0,0,367,38,1,0,0,1985
5,5,1985,1985-09-18,Song and Dance,Royale Theatre,Musical Original,11,2,1,0,0,0,0,0,0,0,474,17,0,1,0,1985
6,6,1985,1985-09-26,The Search for Signs of Intelligent Life in the Universe,Plymouth Theatre,Original,6,6,0,0,0,0,0,0,0,0,391,14,1,0,0,1985
7,7,1985,1985-09-29,The Iceman Cometh,Lunt-Fontanne Theatre,Revival,7,0,0,0,0,0,0,0,0,0,55,7,1,0,1,1985
8,8,1985,1985-10-09,Tango Argentino,Mark Hellinger Theatre,Revue Original,4,0,1,0,0,0,0,0,0,0,199,1,0,1,0,1985
9,9,1985,1985-10-10,The Marriage of Figaro,Circle in the Square Theatre,Original,2,0,0,0,0,0,0,0,0,0,77,22,1,0,0,1985
10,10,1985,1985-10-23,Mayor,Latin Quarter,Original,4,1,0,0,0,0,0,0,0,0,70,0,1,0,0,1985
11,11,1985,1985-11-07,The News,Helen Hayes Theatre,Original,1,0,0,0,0,0,0,0,0,0,4,22,1,0,0,1985
12,12,1985,1985-11-19,I'm Not Rappaport,Booth Theatre,Original,6,6,0,0,0,0,1,1,0,0,891,0,1,0,0,1985
13,13,1985,1985-12-01,The Boys of Winter,Biltmore Theatre,Original,1,0,0,0,0,0,0,0,0,0,9,31,1,0,0,1985
14,14,1985,1985-12-02,The Mystery of Edwin Drood,Imperial Theatre,Musical Original,31,19,1,1,0,0,0,0,0,0,608,24,0,1,0,1985
15,15,1985,1985-12-10,Blood Knot,John Golden Theatre,Original,1,0,0,0,0,0,1,0,0,0,95,13,1,0,0,1985
16,16,1985,1985-12-12,Hay Fever,Music Box Theatre,Revival,2,0,0,0,0,0,0,0,0,0,124,16,1,0,1,1985
17,17,1985,1985-12-18,Jerry's Girls,St. James Theatre,Original,1,0,0,0,0,0,0,0,0,0,141,14,1,0,0,1985
18,18,1985,1985-12-19,Wind in the Willows,Nederlander Theatre,Original,2,0,0,0,0,0,0,0,0,0,4,25,1,0,0,1985
19,19,1985,1985-12-20,The Robert Klein Show!,Circle in the Square Theatre,Original,0,0,0,0,0,0,0,0,0,0,16,0,1,0,0,1985
20,20,1985,1985-12-22,Benefactors,Brooks Atkinson Theatre,Original,4,1,0,0,0,0,1,0,0,0,217,12,1,0,0,1985
21,21,1985,1986-01-05,Corpse!,Helen Hayes Theatre,Original,1,1,0,0,0,0,0,0,0,0,121,28,1,0,0,1986
22,22,1985,1986-01-16,Lillian,Ethel Barrymore Theatre,Original,0,0,0,0,0,0,0,0,0,0,45,5,1,0,0,1986
23,23,1985,1986-01-23,Jerome Kern Goes to Hollywood,Ritz Theatre,Original,2,1,0,0,0,0,0,0,0,0,13,9,1,0,0,1986
24,24,1985,1986-01-28,Uptown...It's Hot!,Lunt-Fontanne Theatre,Original,1,0,0,0,0,0,0,0,0,0,24,13,1,0,0,1986
25,25,1985,1986-01-30,The Caretaker,Circle in the Square Theatre,Revival,0,0,0,0,0,0,0,0,0,0,45,23,1,0,1,1986
26,26,1985,1986-02-18,Patti LaBelle,Minskoff Theatre,Original,0,0,0,0,0,0,0,0,0,0,9,0,1,0,0,1986
27,27,1985,1986-03-13,Execution of Justice,Virginia Theatre,Original,4,1,0,0,0,0,0,0,0,0,12,8,1,0,0,1986
28,28,1985,1986-03-18,"Peter, Paul & Mary ""From Bleecker to Broadway""",Minskoff Theatre,Concert Original,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,1986
29,29,1985,1986-03-20,Precious Sons,Longacre Theatre,Play Original,8,3,0,0,0,0,0,0,0,0,60,28,1,0,0,1986
30,30,1985,1986-03-25,The Temptations / The Four Tops,Minskoff Theatre,Original,0,0,0,0,0,0,0,0,0,0,30,0,1,0,0,1986
31,31,1985,1986-04-01,"The Flying Karamazov Brothers ""Juggling and Cheap Theatrics""",Vivian Beaumont Theater,Original,0,0,0,0,0,0,0,0,0,0,24,4,1,0,0,1986
32,32,1985,1986-04-07,Loot,Music Box Theatre,Revival,12,4,0,0,0,0,0,0,0,0,96,5,1,0,1,1986
33,33,1985,1986-04-08,So Long on Lonely Street,Jack Lawrence Theatre,Original,0,0,0,0,0,0,0,0,0,0,53,8,1,0,0,1986
34,34,1985,1986-04-10,Big Deal,Broadway Theatre,Original,11,3,1,0,0,0,0,0,0,0,69,8,1,0,0,1986
35,35,1985,1986-04-17,Social Security,Ethel Barrymore Theatre,Original,2,2,0,0,0,0,0,0,0,0,388,26,1,0,0,1986
36,36,1985,1986-04-24,The Petition,John Golden Theatre,Original,2,0,0,0,0,0,0,0,0,0,75,10,1,0,0,1986
37,37,1985,1986-04-27,Sweet Charity,Minskoff Theatre,Revival,12,7,0,0,0,0,0,0,0,0,369,15,1,0,1,1986
38,38,1985,1986-04-28,Long Day's Journey Into Night,Broadhurst Theatre,Play Drama Revival,7,0,0,0,0,0,0,0,0,0,54,6,1,0,1,1986
39,39,1985,1986-04-29,The House of Blue Leaves,Vivian Beaumont Theater,Original,15,8,0,0,0,0,1,0,0,0,398,0,1,0,0,1986
40,40,1985,1986-04-30,The Boys in Autumn,Circle in the Square Theatre,Original,0,0,0,0,0,0,0,0,0,0,70,21,1,0,0,1986
41,41,1986,1986-06-01,The 40th Annual Tony Awards - 1986,Minskoff Theatre,Original,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1986
42,42,1986,1986-06-17,"Mummenschanz: ""The New Show""",Helen Hayes Theatre,Original,0,0,0,0,0,0,0,0,0,0,152,0,1,0,0,1986
43,43,1986,1986-06-25,Robert Klein on Broadway,Nederlander Theatre,Original,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1986
44,44,1986,1986-06-26,Arsenic and Old Lace,46th Street Theatre,Comedy Revival,0,0,0,0,0,0,0,0,0,0,221,7,1,0,1,1986
45,45,1986,1986-07-09,Shirley Bassey,Marquis Theatre,Original,0,0,0,0,0,0,0,0,0,0,15,0,1,0,0,1986
46,46,1986,1986-07-16,Cuba and His Teddy Bear,Longacre Theatre,Original,0,0,0,0,0,0,0,0,0,0,53,0,1,0,0,1986
47,47,1986,1986-08-07,Honky Tonk Nights,Biltmore Theatre,Musical Original,0,0,0,0,0,0,0,0,0,0,4,14,0,1,0,1986
48,48,1986,1986-08-10,Me and My Girl,Marquis Theatre,Original,27,10,1,0,0,0,0,0,0,0,1420,11,1,0,0,1986
49,49,1986,1986-08-21,Rags,Mark Hellinger Theatre,Original,10,1,1,0,0,0,0,0,0,0,4,18,1,0,0,1986
50,50,1986,1986-08-24,The Life and Adventures of Nicholas Nickleby,Broadhurst Theatre,Revival,3,0,0,0,0,0,0,0,0,0,29,3,1,0,1,1986
51,51,1986,1986-10-09,You Never Can Tell,Circle in the Square Theatre,Revival,2,0,0,0,0,0,0,0,0,0,125,23,1,0,1,1986
52,52,1986,1986-10-14,Rowan Atkinson at the Atkinson,Brooks Atkinson Theatre,Original,0,0,0,0,0,0,0,0,0,0,7,7,1,0,0,1986
53,53,1986,1986-10-16,Raggedy Ann,Nederlander Theatre,Original,0,0,0,0,0,0,0,0,0,0,5,15,1,0,0,1986
54,54,1986,1986-10-19,Flamenco Puro,Mark Hellinger Theatre,Original,0,0,0,0,0,0,0,0,0,0,53,3,1,0,0,1986
55,55,1986,1986-10-21,Costello Sings Again,Broadway Theatre,Original,0,0,0,0,0,0,0,0,0,0,25,0,1,0,0,1986
56,56,1986,1986-10-22,Into the Light,Neil Simon Theatre,Original,0,0,0,0,0,0,0,0,0,0,6,13,1,0,0,1986
57,57,1986,1986-10-26,A Little Like Magic,Lyceum Theatre,Original,0,0,0,0,0,0,0,0,0,0,49,11,1,0,0,1986
58,58,1986,1986-11-12,Macbeth,Belasco Theatre,Revival,0,0,0,0,0,0,0,0,0,0,31,0,1,0,1,1986
59,59,1986,1986-11-12,Romeo and Juliet,Belasco Theatre,Play Revival,0,0,0,0,0,0,0,0,0,0,31,0,1,0,1,1986
60,60,1986,1986-11-12,As You Like It,Belasco Theatre,Revival,0,0,0,0,0,0,0,0,0,0,174,0,1,0,1,1986
61,61,1986,1986-11-17,Oh Coward!,Helen Hayes Theatre,Original,2,0,0,0,0,0,0,0,0,0,56,16,1,0,0,1986
62,62,1986,1986-11-23,The Front Page,Vivian Beaumont Theater,Play Revival,3,0,0,0,0,0,0,0,0,0,57,28,1,0,1,1986
63,63,1986,1986-11-24,Smile,Lunt-Fontanne Theatre,Musical Original,3,0,0,0,0,0,0,0,0,0,48,11,0,1,0,1986
64,64,1986,1986-12-04,Broadway Bound,Broadhurst Theatre,Original,10,5,0,0,0,0,1,0,0,0,756,12,1,0,0,1986
65,65,1986,1986-12-18,Wild Honey,Virginia Theatre,Original,5,0,0,0,0,0,0,0,0,0,28,8,1,0,0,1986
66,66,1986,1986-12-22,Jackie Mason's The World According to Me!,Brooks Atkinson Theatre,Original,2,2,0,0,0,0,0,0,0,0,367,7,1,0,0,1986
67,67,1986,1986-12-26,Smokey Robinson Plus Jean Carne,Mark Hellinger Theatre,Original,0,0,0,0,0,0,0,0,0,0,31,0,1,0,0,1986
68,68,1986,1987-01-08,Sweet Sue,Music Box Theatre,Original,0,0,0,0,0,0,0,0,0,0,164,16,1,0,0,1987
69,69,1986,1987-01-11,Stepping Out,John Golden Theatre,Original,2,0,0,0,0,0,0,0,0,0,73,21,1,0,0,1987
70,70,1986,1987-02-19,Stardust,Biltmore Theatre,Original,1,0,0,0,0,0,0,0,0,0,101,16,1,0,0,1987
71,71,1986,1987-03-01,Death and the King's Horseman,Vivian Beaumont Theater,Original,0,0,0,0,0,0,0,0,0,0,33,19,1,0,0,1987
72,72,1986,1987-03-04,Coastal Disturbances,Circle in the Square Theatre,Original,9,4,0,0,0,0,1,0,0,0,350,20,1,0,0,1987
73,73,1986,1987-03-12,Les Misérables,Broadway Theatre,Musical Original,31,24,1,1,0,0,0,0,0,0,6680,11,0,1,0,1987
74,74,1986,1987-03-15,Starlight Express,Gershwin Theatre,Musical Original,12,3,1,0,0,0,0,0,0,0,761,22,0,1,0,1987
75,75,1986,1987-03-22,The Nerd,Helen Hayes Theatre,Original,0,0,0,0,0,0,0,0,0,0,441,15,1,0,0,1987
76,76,1986,1987-03-26,Fences,46th Street Theatre,Drama Original,19,15,0,0,0,0,1,1,0,0,525,11,1,0,0,1987
77,77,1986,1987-03-31,Blithe Spirit,Neil Simon Theatre,Revival,1,0,0,0,0,0,0,0,0,0,104,24,1,0,1,1987
78,78,1986,1987-04-02,The Mikado,Virginia Theatre,Operetta Revival,2,0,0,0,0,0,0,0,0,0,37,3,1,0,1,1987
79,79,1986,1987-04-05,Safe Sex,Lyceum Theatre,Original,0,0,0,0,0,0,0,0,0,0,9,21,1,0,0,1987
80,80,1986,1987-04-06,The Musical Comedy Murders of 1940,Longacre Theatre,Original,0,0,0,0,0,0,0,0,0,0,136,6,1,0,0,1987
81,81,1986,1987-04-12,The Regard of Flight,Vivian Beaumont Theater,Original,0,0,0,0,0,0,0,0,0,0,17,7,1,0,0,1987
82,82,1986,1987-04-15,Barbara Cook: A Concert for the Theatre,Ambassador Theatre,Original,2,1,0,0,0,0,0,0,0,0,13,13,1,0,0,1987
83,83,1986,1987-04-16,A Month of Sundays,Ritz Theatre,Original,0,0,0,0,0,0,0,0,0,0,4,19,1,0,0,1987
84,84,1986,1987-04-22,All My Sons,John Golden Theatre,Play Revival,4,2,0,0,0,0,0,0,0,0,31,5,1,0,1,1987
85,85,1986,1987-04-23,Asinamali!,Jack Lawrence Theatre,Original,1,0,0,0,0,0,0,0,0,0,28,11,1,0,0,1987
86,86,1986,1987-04-26,Pygmalion,Plymouth Theatre,Comedy Revival,2,0,0,0,0,0,0,0,0,0,113,15,1,0,1,1987
87,87,1986,1987-04-30,Les Liaisons Dangereuses,Music Box Theatre,Original,18,5,0,0,0,0,1,0,0,0,149,8,1,0,0,1987
88,88,1986,1987-05-03,Sleight of Hand,Cort Theatre,Original,0,0,0,0,0,0,0,0,0,0,9,31,1,0,0,1987
89,89,1987,1987-05-31,The Comedy of Errors,Vivian Beaumont Theater,Original,0,0,0,0,0,0,0,0,0,0,65,23,1,0,0,1987
90,90,1987,1987-06-07,The 41st Annual Tony Awards - 1987,Mark Hellinger Theatre,Original,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1987
91,91,1987,1987-06-22,"Happy Birthday, Mr. Abbott!",Palace Theatre,Original,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1987
92,92,1987,1987-06-25,Broadway,Royale Theatre,Revival,0,0,0,0,0,0,0,0,0,0,4,3,1,0,1,1987
93,93,1987,1987-06-28,Dreamgirls,Ambassador Theatre,Revival,3,0,0,0,0,0,0,0,0,0,177,7,1,0,1,1987
94,94,1987,1987-08-20,Sherlock's Last Case,Nederlander Theatre,Original,0,0,0,0,0,0,0,0,0,0,124,12,1,0,0,1987
95,95,1987,1987-10-01,Roza,Royale Theatre,Original,0,0,0,0,0,0,0,0,0,0,12,20,1,0,0,1987
96,96,1987,1987-10-06,La Serva Padrona,Mark Hellinger Theatre,Original,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1987
97,97,1987,1987-10-09,Pulcinella,Mark Hellinger Theatre,Original,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1987
98,98,1987,1987-10-11,Mort Sahl on Broadway!,Neil Simon Theatre,Original,0,0,0,0,0,0,0,0,0,0,26,5,1,0,0,1987
99,99,1987,1987-10-13,Tom Waits in Concert on Broadway,Eugene O'Neill Theatre,Original,0,0,0,0,0,0,0,0,0,0,18,0,1,0,0,1987
100,100,1987,1987-10-14,Il Berretto a Songali,Mark Hellinger Theatre,Original,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1987
101,101,1987,1987-10-14,Burn This,Plymouth Theatre,Original,5,2,0,0,0,0,0,0,0,0,437,7,1,0,0,1987
102,102,1987,1987-10-15,Late Nite Comic,Ritz Theatre,Original,0,0,0,0,0,0,0,0,0,0,4,15,1,0,0,1987
103,103,1987,1987-10-15,Jerry Garcia Acoustic and Electric,Lunt-Fontanne Theatre,Original,0,0,0,0,0,0,0,0,0,0,13,0,1,0,0,1987
104,104,1987,1987-10-17,La Serva Amorosa,Mark Hellinger Theatre,Original,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1987
105,105,1987,1987-10-19,Anything Goes,Vivian Beaumont Theater,Revival,24,9,0,0,0,0,0,0,0,0,784,44,1,0,1,1987
106,106,1987,1987-10-22,Cabaret,Imperial Theatre,Musical Revival,7,0,0,0,0,0,0,0,0,0,261,18,0,1,1,1987
107,107,1987,1987-10-23,Podrecca Puppet Theatre Company,Mark Hellinger Theatre,Original,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1987
108,108,1987,1987-10-29,Don't Get God Started,Longacre Theatre,Original,0,0,0,0,0,0,0,0,0,0,85,18,1,0,0,1987
109,109,1987,1987-11-05,Into the Woods,Martin Beck Theatre,Concert Benefit Special Drama Original,26,11,1,0,0,0,0,0,0,0,765,43,1,0,0,1987
110,110,1987,1987-11-12,Teddy & Alice,Minskoff Theatre,Musical Original,0,0,0,0,0,0,0,0,0,0,77,11,0,1,0,1987
111,111,1987,1987-11-15,Breaking the Code,Neil Simon Theatre,Original,5,0,0,0,0,0,0,0,0,0,169,9,1,0,0,1987
112,112,1987,1987-12-01,Penn & Teller,Ritz Theatre,Original,0,0,0,0,0,0,0,0,0,0,122,8,1,0,0,1987
113,113,1987,1988-01-12,Virsky's Ukrainian State Dance Company,Mark Hellinger Theatre,Original,0,0,0,0,0,0,0,0,0,0,24,0,1,0,0,1988
114,114,1987,1988-01-26,The Phantom of the Opera,Majestic Theatre,Musical Original,26,18,1,1,0,0,0,0,0,0,13605,0,0,1,0,1988
115,115,1987,1988-01-28,Sarafina!,Cort Theatre,Original,6,0,1,0,0,0,0,0,0,0,597,11,1,0,0,1988
116,116,1987,1988-02-02,Rodney Dangerfield on Broadway!,Mark Hellinger Theatre,Original,0,0,0,0,0,0,0,0,0,0,14,0,1,0,0,1988
117,117,1987,1988-02-09,Serious Money,Royale Theatre,Original,1,0,0,0,0,0,0,0,0,0,15,21,1,0,0,1988
118,118,1987,1988-02-28,A Walk in the Woods,Booth Theatre,Original,4,1,0,0,0,0,1,0,0,0,137,21,1,0,0,1988
119,119,1987,1988-03-10,A Streetcar Named Desire,Circle in the Square Theatre,Revival,5,1,0,0,0,0,0,0,0,0,85,20,1,0,1,1988
120,120,1987,1988-03-20,M. Butterfly,Eugene O'Neill Theatre,Original,18,10,0,0,0,0,1,1,0,0,777,9,1,0,0,1988
121,121,1987,1988-03-24,The Gospel at Colonus,Lunt-Fontanne Theatre,Original,1,0,0,0,0,0,0,0,0,0,61,15,1,0,0,1988
122,122,1987,1988-03-27,Joe Turner's Come and Gone,Ethel Barrymore Theatre,Original,14,2,0,0,0,0,1,0,0,0,105,11,1,0,0,1988
123,123,1987,1988-03-29,Oba Oba,Ambassador Theatre,Original,0,0,0,0,0,0,0,0,0,0,46,18,1,0,0,1988
124,124,1987,1988-04-14,Mail,Music Box Theatre,Original,2,1,0,0,0,0,0,0,0,0,36,20,1,0,0,1988
125,125,1987,1988-04-19,Michael Feinstein in Concert,Lyceum Theatre,Original,0,0,0,0,0,0,0,0,0,0,57,0,1,0,0,1988
126,126,1987,1988-04-21,Macbeth,Mark Hellinger Theatre,Revival,2,0,0,0,0,0,0,0,0,0,77,8,1,0,1,1988
127,127,1987,1988-04-28,Chess,Imperial Theatre,Benefit Original,8,1,0,0,0,0,0,0,0,0,68,17,1,0,0,1988
128,128,1987,1988-05-01,Romance / Romance,Helen Hayes Theatre,Original,6,0,1,0,0,0,0,0,0,0,297,13,1,0,0,1988
129,129,1987,1988-05-02,Jackie Mason's The World According to Me!,Brooks Atkinson Theatre,Original,0,0,0,0,0,0,0,0,0,0,206,0,1,0,0,1988
130,130,1987,1988-05-03,Speed-the-Plow,Royale Theatre,Original,7,2,0,0,0,0,1,0,0,0,279,23,1,0,0,1988
131,131,1988,1988-05-12,Carrie,Virginia Theatre,Musical Original,1,1,0,0,0,0,0,0,0,0,5,16,0,1,0,1988
132,132,1988,1988-06-05,The 42nd Annual Tony Awards - 1988,Minskoff Theatre,Original,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1988
133,133,1988,1988-06-14,Long Day's Journey Into Night,Neil Simon Theatre,Play Drama Revival,3,1,0,0,0,0,0,0,0,0,28,2,1,0,1,1988
134,134,1988,1988-06-19,An Evening with Robert Klein,Circle in the Square Theatre,Original,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1988
135,135,1988,1988-06-21,Juno and the Paycock,John Golden Theatre,Revival,2,0,0,0,0,0,0,0,0,0,12,6,1,0,1,1988
136,136,1988,1988-06-23,"Ah, Wilderness!",Neil Simon Theatre,Revival,2,1,0,0,0,0,0,0,0,0,13,6,1,0,1,1988
137,137,1988,1988-06-26,The Night of the Iguana,Circle in the Square Theatre,Play Revival,0,0,0,0,0,0,0,0,0,0,81,11,1,0,1,1988
138,138,1988,1988-07-12,Canciones De Mi Padre,Minskoff Theatre,Original,0,0,0,0,0,0,0,0,0,0,18,0,1,0,0,1988
139,139,1988,1988-08-04,Checkmates,46th Street Theatre,Original,0,0,0,0,0,0,0,0,0,0,177,17,1,0,0,1988
140,140,1988,1988-08-15,Ain't Misbehavin',Ambassador Theatre,Revival,1,0,0,0,0,0,0,0,0,0,176,8,1,0,1,1988
141,141,1988,1988-08-16,The Georgian State Dance Company,Mark Hellinger Theatre,Original,0,0,0,0,0,0,0,0,0,0,24,0,1,0,0,1988
142,142,1988,1988-09-28,Paul Robeson,John Golden Theatre,Revival,0,0,0,0,0,0,0,0,0,0,11,5,1,0,1,1988
143,143,1988,1988-10-05,"Michael Feinstein in Concert: ""Isn't It Romantic""",Booth Theatre,Original,0,0,0,0,0,0,0,0,0,0,39,0,1,0,0,1988
144,144,1988,1988-10-30,A Celebration of Paul Robeson,Sam S. Shubert Theatre,Original,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1988
145,145,1988,1988-11-01,Kenny Loggins on Broadway,Neil Simon Theatre,Original,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,1988
146,146,1988,1988-11-10,Spoils of War,Music Box Theatre,Original,2,0,0,0,0,0,0,0,0,0,36,14,1,0,0,1988
147,147,1988,1988-11-13,The Devil's Disciple,Circle in the Square Theatre,Revival,0,0,0,0,0,0,0,0,0,0,113,27,1,0,1,1988
148,148,1988,1988-11-17,Rumors,Broadhurst Theatre,Comedy Original,2,1,0,0,0,0,0,0,0,0,535,8,1,0,0,1988
149,149,1988,1988-12-04,Our Town,Lyceum Theatre,Revival,10,3,0,0,0,0,0,0,0,0,136,27,1,0,1,1988
150,150,1988,1988-12-26,Legs Diamond,Mark Hellinger Theatre,Original,4,0,0,0,0,0,0,0,0,0,64,72,1,0,0,1988
151,151,1988,1989-01-05,Eastern Standard,John Golden Theatre,Original,5,4,0,0,0,0,0,0,0,0,92,20,1,0,0,1989
152,152,1988,1989-01-26,Black and Blue,Minskoff Theatre,Original,13,4,1,0,0,0,0,0,0,0,829,32,1,0,0,1989
153,153,1988,1989-01-29,Born Yesterday,46th Street Theatre,Revival,1,0,0,0,0,0,0,0,0,0,153,13,1,0,1,1989
154,154,1988,1989-02-16,Shirley Valentine,Booth Theatre,Original,7,4,0,0,0,0,1,0,0,0,324,8,1,0,0,1989
155,155,1988,1989-02-18,Cafe Crown,Brooks Atkinson Theatre,Revival,4,2,0,0,0,0,0,0,0,0,45,0,1,0,1,1989
156,156,1988,1989-02-23,Hizzoner!,Longacre Theatre,Original,0,0,0,0,0,0,0,0,0,0,12,12,1,0,0,1989
157,157,1988,1989-02-26,Jerome Robbins' Broadway,Imperial Theatre,Revue Original,18,11,1,1,0,0,0,0,0,0,633,55,0,1,0,1989
158,158,1988,1989-03-01,Joan Jett and the Black Hearts on Broadway,Lunt-Fontanne Theatre,Original,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,1989
159,159,1988,1989-03-02,Lend Me a Tenor,Royale Theatre,Original,17,10,0,0,0,0,1,0,0,0,476,16,1,0,0,1989
160,160,1988,1989-03-06,Metamorphosis,Ethel Barrymore Theatre,Original,5,2,0,0,0,0,0,0,0,0,96,5,1,0,0,1989
161,161,1988,1989-03-07,Run for Your Wife,Virginia Theatre,Original,0,0,0,0,0,0,0,0,0,0,47,13,1,0,0,1989
162,162,1988,1989-03-09,The Heidi Chronicles,Plymouth Theatre,Original,15,6,0,0,0,0,1,1,0,0,622,8,1,0,0,1989
163,163,1988,1989-03-17,Chu Chem,Ritz Theatre,Original,1,1,0,0,0,0,0,0,0,0,45,0,1,0,0,1989
164,164,1988,1989-04-13,Welcome to the Club,Music Box Theatre,Original,3,1,0,0,0,0,0,0,0,0,12,20,1,0,0,1989
165,165,1988,1989-04-18,Barry Manilow at the Gershwin,Gershwin Theatre,Original,0,0,0,0,0,0,0,0,0,0,44,0,1,0,0,1989
166,166,1988,1989-04-23,The Players Club Centennial Salute,Sam S. Shubert Theatre,Original,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1989
167,167,1988,1989-04-27,Starmites,Criterion Center Stage Right,Original,7,1,1,0,0,0,0,0,0,0,60,35,1,0,0,1989
168,168,1988,1989-04-30,Ghetto,Circle in the Square Theatre,Original,3,0,0,0,0,0,0,0,0,0,33,25,1,0,0,1989
169,169,1988,1989-05-01,Largely New York,St. James Theatre,Original,8,3,0,0,0,0,1,0,0,0,144,11,1,0,0,1989
170,170,1989,1989-06-04,The 43rd Annual Tony Awards - 1989,Lunt-Fontanne Theatre,Original,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1989
171,171,1989,1989-07-25,"Mandy Patinkin in Concert: ""Dress Casual""",Helen Hayes Theatre,Original,1,0,0,0,0,0,0,0,0,0,62,0,1,0,0,1989
172,172,1989,1989-08-08,Shenandoah,Virginia Theatre,Revival,0,0,0,0,0,0,0,0,0,0,32,15,1,0,1,1989
173,173,1989,1989-09-12,Freddie Jackson: Up Close & Personal,Lunt-Fontanne Theatre,Special Original,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,1989
174,174,1989,1989-09-14,Sweeney Todd,Circle in the Square Theatre,Musical Drama Revival,11,0,0,0,0,0,0,0,0,0,188,47,0,1,1,1989
175,175,1989,1989-09-24,Orpheus Descending,Neil Simon Theatre,Revival,2,0,0,0,0,0,0,0,0,0,97,13,1,0,1,1989
176,176,1989,1989-10-12,Mastergate,Criterion Center Stage Right,Original,2,2,0,0,0,0,0,0,0,0,69,23,1,0,0,1989
177,177,1989,1989-10-19,Dangerous Games,Nederlander Theatre,Original,3,0,0,0,0,0,0,0,0,0,4,12,1,0,0,1989
178,178,1989,1989-10-26,The Secret Rapture,Ethel Barrymore Theatre,Original,2,1,0,0,0,0,0,0,0,0,12,19,1,0,0,1989
179,179,1989,1989-10-31,Love Letters,Edison Theatre,Original,0,0,0,0,0,0,0,0,0,0,96,0,1,0,0,1989
180,180,1989,1989-11-01,Sid Caesar & Company,John Golden Theatre,Original,0,0,0,0,0,0,0,0,0,0,5,6,1,0,0,1989
181,181,1989,1989-11-02,Meet Me in St. Louis,Gershwin Theatre,Musical Original,6,1,1,0,0,0,0,0,0,0,252,17,0,1,0,1989
182,182,1989,1989-11-05,Threepenny Opera,Lunt-Fontanne Theatre,Revival,1,0,0,0,0,0,0,0,0,0,65,20,1,0,1,1989
183,183,1989,1989-11-09,Prince of Central Park,Belasco Theatre,Original,0,0,0,0,0,0,0,0,0,0,4,19,1,0,0,1989
184,184,1989,1989-11-12,Grand Hotel,Martin Beck Theatre,Original,27,11,1,0,0,0,0,0,0,0,1017,31,1,0,0,1989
185,185,1989,1989-11-15,A Few Good Men,Music Box Theatre,Original,5,3,0,0,0,0,0,0,0,0,497,15,1,0,0,1989
186,186,1989,1989-11-16,Gypsy,St. James Theatre,Revival,14,8,0,0,0,0,0,0,0,0,582,35,1,0,1,1989
187,187,1989,1989-11-20,The Circle,Ambassador Theatre,Revival,1,0,0,0,0,0,0,0,0,0,208,8,1,0,1,1989
188,188,1989,1989-11-30,Artist Descending a Staircase,Helen Hayes Theatre,Original,2,0,0,0,0,0,0,0,0,0,36,11,1,0,0,1989
189,189,1989,1989-12-05,The Victor Borge Holiday Show on Broadway,Brooks Atkinson Theatre,Original,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,1989
190,190,1989,1989-12-10,The Tenth Man,Vivian Beaumont Theater,Revival,0,0,0,0,0,0,0,0,0,0,41,35,1,0,1,1989
191,191,1989,1989-12-11,City of Angels,Virginia Theatre,Original,34,21,1,1,0,0,0,0,0,0,879,24,1,0,0,1989
